customer_id,rank,product_id,product_name,category,brand,price,popularity,total_revenue,final_score,cluster_id,cluster_prob,preferred_cluster,strategy,reasons,cluster_score,popularity_score,revenue_score,price_score
C00086,1,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.610049,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.8162
C00086,2,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.609085,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.8639
C00086,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.598269,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0056,0.8201
C00087,1,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.616309,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.8788
C00087,2,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.616203,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.9351
C00087,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.604629,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0056,0.8837
C00088,1,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.612768,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.9007
C00088,2,P04688,Milwaukee Model 728 Hard Hats,Safety Equipment,Milwaukee,44.36,24,12615.0,0.599708,6,1.0,6,popular,Matches your purchase pattern | Good price match,1.0,0.7273,0.0515,0.985
C00088,3,P04011,Nest Model 640 Registers,HVAC,Nest,42.55,24,2723.42,0.592689,6,1.0,6,popular,Matches your purchase pattern | Good price match,1.0,0.7273,0.0111,0.9956
C00089,1,P02499,PPG 1 Gallon Stains,Paints & Coatings,PPG,27.55,21,13303.04,0.552238,1,1.0,1,popular,Matches your purchase pattern | Good price match,1.0,0.6364,0.0543,0.8683
C00089,2,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.552049,0,1.0,1,popular,Frequently ordered product | Good price match,0.1538,1.0,0.1375,0.9377
C00089,3,P02654,Valspar 1 Quart Specialty Paints,Paints & Coatings,Valspar,91.7,18,41020.49,0.53452,1,1.0,1,popular,Matches your purchase pattern | Good price match,1.0,0.5455,0.1674,0.8285
C00090,1,P02499,PPG 1 Gallon Stains,Paints & Coatings,PPG,27.55,21,13303.04,0.556983,1,1.0,1,popular,Matches your purchase pattern | Good price match,1.0,0.6364,0.0543,0.9158
C00090,2,P02654,Valspar 1 Quart Specialty Paints,Paints & Coatings,Valspar,91.7,18,41020.49,0.550139,1,1.0,1,popular,Matches your purchase pattern | Good price match,1.0,0.5455,0.1674,0.9847
C00090,3,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.527413,0,1.0,1,popular,Frequently ordered product | Good price match,0.0,1.0,0.1375,0.9991
C00091,1,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.598599,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.759
C00091,2,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.597234,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product,1.0,0.8182,0.0058,0.6881
C00091,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.585628,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product,1.0,0.7879,0.0056,0.6937
C00092,1,P00452,Black+Decker Model 103 Impact Wrenches,Power Tools,Black+Decker,179.13,29,14062.72,0.648663,5,1.0,5,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8788,0.0574,0.8567
C00092,2,P00300,Black+Decker Model 337 Jigsaws,Power Tools,Black+Decker,131.5,27,9991.51,0.633304,5,1.0,5,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0408,0.9787
C00092,3,P00276,DeWalt Model 598 Jigsaws,Power Tools,DeWalt,126.44,26,10882.61,0.622598,5,1.0,5,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0444,0.9856
C00093,1,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.622149,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.9372
C00093,2,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.617794,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.951
C00093,3,P04739,3M Model 807 Work Gloves,Safety Equipment,3M,10.17,26,3448.2,0.610686,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0141,0.9272
C00094,1,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.619535,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.9111
C00094,2,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.607941,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0056,0.9168
C00094,3,P04739,3M Model 807 Work Gloves,Safety Equipment,3M,10.17,26,3448.2,0.60351,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0141,0.8554
C00095,1,P00452,Black+Decker Model 103 Impact Wrenches,Power Tools,Black+Decker,179.13,29,14062.72,0.630941,5,1.0,5,popular,Matches your purchase pattern | Frequently ordered product,1.0,0.8788,0.0574,0.6794
C00095,2,P00300,Black+Decker Model 337 Jigsaws,Power Tools,Black+Decker,131.5,27,9991.51,0.630092,5,1.0,5,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0408,0.9466
C00095,3,P00276,DeWalt Model 598 Jigsaws,Power Tools,DeWalt,126.44,26,10882.61,0.620377,5,1.0,5,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0444,0.9634
C00096,1,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.606406,6,1.0,1,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.9318,0.7879,0.0377,0.9734
C00096,2,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.604811,6,1.0,1,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.9318,0.8182,0.0058,0.9002
C00096,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.593357,6,1.0,1,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.9318,0.7879,0.0056,0.9073
C00097,1,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.617372,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.8894
C00097,2,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.615858,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.9316
C00097,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.605562,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0056,0.893
C00098,1,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.610571,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.8214
C00098,2,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.609674,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.8698
C00098,3,P00452,Black+Decker Model 103 Impact Wrenches,Power Tools,Black+Decker,179.13,29,14062.72,0.607273,5,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.8333,0.8788,0.0574,0.7761
C00099,1,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.720235,0,1.0,0,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,1.0,0.1375,0.9273
C00099,2,P04766,Carhartt Model 343 Respirators,Safety Equipment,Carhartt,94.9,25,32061.09,0.624266,0,1.0,0,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7576,0.1309,0.9506
C00099,3,P04771,3M Model 399 Respirators,Safety Equipment,3M,76.53,23,23187.13,0.590317,0,1.0,0,popular,Matches your purchase pattern | Good price match,1.0,0.697,0.0947,0.926
C00100,1,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.598128,6,1.0,1,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.8889,0.7879,0.0377,0.9765
C00100,2,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.597141,6,1.0,1,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.8889,0.8182,0.0058,0.9094
C00100,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.585632,6,1.0,1,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.8889,0.7879,0.0056,0.9159
C00101,1,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.577012,0,1.0,3,popular,Frequently ordered product | Good price match,0.25,1.0,0.1375,0.9951
C00101,2,P00300,Black+Decker Model 337 Jigsaws,Power Tools,Black+Decker,131.5,27,9991.51,0.524326,5,1.0,3,popular,Frequently ordered product | Good price match,0.5,0.8182,0.0408,0.889
C00101,3,P00452,Black+Decker Model 103 Impact Wrenches,Power Tools,Black+Decker,179.13,29,14062.72,0.523638,5,1.0,3,popular,Frequently ordered product,0.5,0.8788,0.0574,0.6064
C00102,1,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.608604,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.8591
C00102,2,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.607658,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.7923
C00102,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.596038,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0056,0.7978
C00103,1,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.618288,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.8986
C00103,2,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.616323,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.9363
C00103,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.606439,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0056,0.9018
C00104,1,P00452,Black+Decker Model 103 Impact Wrenches,Power Tools,Black+Decker,179.13,29,14062.72,0.580848,5,1.0,3,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.6875,0.8788,0.0574,0.8035
C00104,2,P00300,Black+Decker Model 337 Jigsaws,Power Tools,Black+Decker,131.5,27,9991.51,0.56889,5,1.0,3,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.6875,0.8182,0.0408,0.9596
C00104,3,P00276,DeWalt Model 598 Jigsaws,Power Tools,DeWalt,126.44,26,10882.61,0.558521,5,1.0,3,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.6875,0.7879,0.0444,0.9699
C00105,1,P00452,Black+Decker Model 103 Impact Wrenches,Power Tools,Black+Decker,179.13,29,14062.72,0.643565,5,1.0,5,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8788,0.0574,0.8057
C00105,2,P00300,Black+Decker Model 337 Jigsaws,Power Tools,Black+Decker,131.5,27,9991.51,0.633464,5,1.0,5,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0408,0.9803
C00105,3,P00287,Makita Model 305 Jigsaws,Power Tools,Makita,142.87,26,10354.45,0.618955,5,1.0,5,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0423,0.9535
C00106,1,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.613633,6,1.0,3,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.852
C00106,2,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.613108,0,1.0,3,popular,Frequently ordered product | Good price match,0.4286,1.0,0.1375,0.9989
C00106,3,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.612579,6,1.0,3,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.8988
C00107,1,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.60947,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.8677
C00107,2,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.608656,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.8023
C00107,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.597027,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0056,0.8076
C00108,1,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.592171,0,1.0,3,popular,Frequently ordered product | Good price match,0.3333,1.0,0.1375,0.98
C00108,2,P00452,Black+Decker Model 103 Impact Wrenches,Power Tools,Black+Decker,179.13,29,14062.72,0.57278,5,1.0,3,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.6667,0.8788,0.0574,0.7645
C00108,3,P00300,Black+Decker Model 337 Jigsaws,Power Tools,Black+Decker,131.5,27,9991.51,0.564492,5,1.0,3,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.6667,0.8182,0.0408,0.9573
C00109,1,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.619025,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.9633
C00109,2,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.618932,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.905
C00109,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.6073,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0056,0.9104
C00110,1,P00452,Black+Decker Model 103 Impact Wrenches,Power Tools,Black+Decker,179.13,29,14062.72,0.625702,5,1.0,1,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.8571,0.8788,0.0574,0.9128
C00110,2,P00300,Black+Decker Model 337 Jigsaws,Power Tools,Black+Decker,131.5,27,9991.51,0.606505,5,1.0,1,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.8571,0.8182,0.0408,0.9965
C00110,3,P00276,DeWalt Model 598 Jigsaws,Power Tools,DeWalt,126.44,26,10882.61,0.595351,5,1.0,1,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.8571,0.7879,0.0444,0.9989
C00111,1,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.709901,0,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.9167,1.0,0.1375,0.9906
C00111,2,P04797,DeWalt Model 398 Respirators,Safety Equipment,DeWalt,67.81,28,27256.79,0.64332,0,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.9167,0.8485,0.1113,0.9834
C00111,3,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.620032,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.916
C00112,1,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.60771,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.8501
C00112,2,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.606098,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.7767
C00112,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.594532,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0056,0.7827
C00113,1,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.61705,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.8862
C00113,2,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.615333,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.9264
C00113,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.60522,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0056,0.8896
C00114,1,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.600636,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.7794
C00114,2,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.59448,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product,1.0,0.8182,0.0058,0.6605
C00114,3,P04688,Milwaukee Model 728 Hard Hats,Safety Equipment,Milwaukee,44.36,24,12615.0,0.591209,6,1.0,6,popular,Matches your purchase pattern | Good price match,1.0,0.7273,0.0515,0.9
C00115,1,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.721112,0,1.0,0,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,1.0,0.1375,0.9361
C00115,2,P04797,DeWalt Model 398 Respirators,Safety Equipment,DeWalt,67.81,28,27256.79,0.652005,0,1.0,0,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8485,0.1113,0.9036
C00115,3,P04766,Carhartt Model 343 Respirators,Safety Equipment,Carhartt,94.9,25,32061.09,0.62711,0,1.0,0,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7576,0.1309,0.9791
C00116,1,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.627421,0,1.0,6,popular,Frequently ordered product | Good price match,0.5,1.0,0.1375,0.9991
C00116,2,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.605094,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.824
C00116,3,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.602881,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.7445
C00117,1,P00300,Black+Decker Model 337 Jigsaws,Power Tools,Black+Decker,131.5,27,9991.51,0.618078,5,1.0,5,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0408,0.8265
C00117,2,P00452,Black+Decker Model 103 Impact Wrenches,Power Tools,Black+Decker,179.13,29,14062.72,0.60937,5,1.0,5,popular,Matches your purchase pattern | Frequently ordered product,1.0,0.8788,0.0574,0.4637
C00117,3,P00386,Ryobi Model 280 Sanders,Power Tools,Ryobi,79.88,25,4965.88,0.606922,5,1.0,5,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7576,0.0203,0.9984
C00118,1,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.618949,0,1.0,3,popular,Frequently ordered product | Good price match,0.4583,1.0,0.1375,0.9978
C00118,2,P00452,Black+Decker Model 103 Impact Wrenches,Power Tools,Black+Decker,179.13,29,14062.72,0.610254,5,1.0,3,popular,Matches your purchase pattern | Frequently ordered product,0.9167,0.8788,0.0574,0.6392
C00118,3,P00300,Black+Decker Model 337 Jigsaws,Power Tools,Black+Decker,131.5,27,9991.51,0.608237,5,1.0,3,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.9167,0.8182,0.0408,0.8947
C00119,1,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.619741,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.9131
C00119,2,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.616645,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.9395
C00119,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.607793,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0056,0.9153
C00120,1,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.640678,0,1.0,6,popular,Frequently ordered product | Good price match,0.5714,1.0,0.1375,0.9889
C00120,2,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.618927,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.905
C00120,3,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.615475,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.9278
C00121,1,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.666718,0,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.7,1.0,0.1375,0.9921
C00121,2,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.618003,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.8957
C00121,3,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.614997,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.923
C00122,1,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.613958,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.9126
C00122,2,P04688,Milwaukee Model 728 Hard Hats,Safety Equipment,Milwaukee,44.36,24,12615.0,0.599583,6,1.0,6,popular,Matches your purchase pattern | Good price match,1.0,0.7273,0.0515,0.9837
C00122,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.598966,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0056,0.827
C00123,1,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.619604,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.9691
C00123,2,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.601553,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0056,0.8529
C00123,3,P04688,Milwaukee Model 728 Hard Hats,Safety Equipment,Milwaukee,44.36,24,12615.0,0.59995,6,1.0,6,popular,Matches your purchase pattern | Good price match,1.0,0.7273,0.0515,0.9874
C00124,1,P00300,Black+Decker Model 337 Jigsaws,Power Tools,Black+Decker,131.5,27,9991.51,0.615857,5,1.0,5,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0408,0.8043
C00124,2,P00276,DeWalt Model 598 Jigsaws,Power Tools,DeWalt,126.44,26,10882.61,0.608171,5,1.0,5,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0444,0.8414
C00124,3,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.60688,0,1.0,5,popular,Frequently ordered product | Good price match,0.4,1.0,0.1375,0.9937
C00125,1,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.671633,0,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.7308,1.0,0.1375,0.9797
C00125,2,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.617561,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.8913
C00125,3,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.614099,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.914
C00126,1,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.609829,6,1.0,1,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.9545,0.8182,0.0058,0.9049
C00126,2,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.608903,6,1.0,1,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.9545,0.7879,0.0377,0.953
C00126,3,P03872,Rheem Model 637 Air Filters,HVAC,Rheem,19.02,26,1359.97,0.598086,6,1.0,1,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.9545,0.7879,0.0056,0.9092
C00127,1,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.623835,0,1.0,6,popular,Frequently ordered product | Good price match,0.5,1.0,0.1375,0.9633
C00127,2,P03968,Carrier Model 919 Duct Tape,HVAC,Carrier,18.1,27,1415.39,0.617659,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.8182,0.0058,0.8923
C00127,3,P04806,Milwaukee Model 328 Safety Vests,Safety Equipment,Milwaukee,30.0,26,9243.17,0.613611,6,1.0,6,popular,Matches your purchase pattern | Frequently ordered product | Good price match,1.0,0.7879,0.0377,0.9091
C00128,1,P00452,Black+Decker Model 103 Impact Wrenches,Power Tools,Black+Decker,179.13,29,14062.72,0.596064,5,1.0,3,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.7,0.8788,0.0574,0.9307
C00128,2,P00300,Black+Decker Model 337 Jigsaws,Power Tools,Black+Decker,131.5,27,9991.51,0.574978,5,1.0,3,popular,Matches your purchase pattern | Frequently ordered product | Good price match,0.7,0.8182,0.0408,0.9955
C00128,3,P04791,3M Model 595 Respirators,Safety Equipment,3M,77.42,33,33692.37,0.574958,0,1.0,3,popular,Frequently ordered product | Good price match,0.25,1.0,0.1375,0.9745
